ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P142_1,P142_2,P229G_N,P204_NOM_200D,P204_COD_200D,P229G_NOM,P229G_COD,P229H_CANT_ENT,P229H_CANT_DEC,P229H_UM,P229H_UM_COD,P229H_EQUIV,P229I_1_CANT_ENT,P229I_1_CANT_DEC,P229I_PREC_ENT,P229I_PREC_DEC,P229I_VAL,P229I_1_PRE_KG,P229I_2_ENT,P229I_2_DEC,P229I_3_ENT,P229I_3_DEC,OMICAP200_03
2023,03,APURIMAC,06,CHINCHEROS,02,ANCO_HUALLO,01434,08,08,1,2,030631002,195.726287841797,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,CARGA,09,10,10,000,5,00,50,.5,0,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,02,ANCO_HUALLO,01434,10,10,1,2,030631002,25.3451175689697,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,8,000,CARGA,09,36,0,000, , , , ,0,000,8,000, 
2023,03,APURIMAC,06,CHINCHEROS,02,ANCO_HUALLO,01435,04,04,1,2,030631003,23.0606079101563,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,15,000,CARGA,09,25,0,000, , , , ,15,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,02,ANCO_HUALLO,01435,05,05,1,2,030631003,149.098999023438,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,5,000,CARGA,09,36,0,000, , , , ,5,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,02,ANCO_HUALLO,01436,05,05,1,2,030631003,.24040986597538,1,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,18,000,CARGA,09,35,0,000, , , , ,18,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,02,ANCO_HUALLO,01436,06,06,1,2,030631003,27.9301128387451,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,20,000,CARGA,09,60,20,000,20,00,400,.3333,0,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,02,ANCO_HUALLO,01436,07,07,1,2,030631003,56.8423690795898,1,1,0,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,1000,000,KILOGRAMO,12,1,0,000, , , , ,0,000,1000,000, 
2023,03,APURIMAC,06,CHINCHEROS,02,ANCO_HUALLO,01436,09,09,1,2,030631003,35.8968315124512,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,300,000,KILOGRAMO,12,1,0,000, , , , ,0,000,300,000, 
2023,03,APURIMAC,06,CHINCHEROS,02,ANCO_HUALLO,01438,01,01,1,2,030641003,157.676223754883,1,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,100,000,KILOGRAMO,12,1,0,000, , , , ,0,000,100,000, 
2023,03,APURIMAC,06,CHINCHEROS,02,ANCO_HUALLO,01439,01,01,1,2,030641003,71.616943359375,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,50,000,CARGA,09,20,25,000,10,00,250,.5,25,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,03,COCHARCAS,01442,02,02,1,2,030632003,10.2548656463623,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,20,000,CARGA,09,30,0,000, , , , ,20,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,03,COCHARCAS,01442,03,03,1,2,030632003,20.0161724090576,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,2,000,CARGA,09,20,0,000, , , , ,2,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,03,COCHARCAS,01442,04,04,1,2,030632003,71.4154968261719,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,100,000,CARGA,09,20,0,000, , , , ,100,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,03,COCHARCAS,01442,06,06,1,2,030632003,71.4083557128906,1,1,0,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,60,000,CARGA,09,20,0,000, , , , ,0,000,60,000, 
2023,03,APURIMAC,06,CHINCHEROS,04,HUACCANA,01445,01,01,1,2,030631003,52.8104019165039,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,3,000,CARGA,09,36,0,000, , , , ,3,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,04,HUACCANA,01445,02,02,1,2,030631003,6.06633949279785,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,60,000,CARGA,09,36,0,000, , , , ,60,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,04,HUACCANA,01445,03,03,1,2,030631003,48.683967590332,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,12,000,CARGA,09,36,0,000, , , , ,12,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,04,HUACCANA,01445,05,05,1,2,030631003,11.2797956466675,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,20,000,CARGA,09,36,0,000, , , , ,10,000,10,000, 
2023,03,APURIMAC,06,CHINCHEROS,04,HUACCANA,01445,06,06,1,2,030631003,196.909469604492,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,18,000,CARGA,09,36,0,000, , , , ,18,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,04,HUACCANA,01446,01,01,1,2,030631003,.38656559586525,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,20,000,CARGA,09,36,0,000, , , , ,20,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,04,HUACCANA,01446,02,02,1,2,030631003,41.9224662780762,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,15,000,CARGA,09,36,0,000, , , , ,15,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,04,HUACCANA,01446,03,03,1,2,030631003,3.250248670578,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,50,000,CARGA,09,36,0,000, , , , ,0,000,50,000, 
2023,03,APURIMAC,06,CHINCHEROS,04,HUACCANA,01446,05,05,1,2,030631003,15.8884420394897,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,20,000,CARGA,09,36,0,000, , , , ,20,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,04,HUACCANA,01446,06,06,1,2,030631003,.121500417590141,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,35,000,CARGA,09,36,0,000, , , , ,35,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,04,HUACCANA,01446,08,08,1,2,030631003,12.7391633987427,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,20,000,CARGA,09,36,0,000, , , , ,20,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,04,HUACCANA,01449,01,01,1,2,030633004,.070749819278717,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,500,000,KILOGRAMO,12,1,0,000, , , , ,500,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,04,HUACCANA,01449,04,04,1,2,030633004,1.13309109210968,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,1250,000,KILOGRAMO,12,1,0,000, , , , ,1250,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,04,HUACCANA,01449,05,05,1,2,030633004,11.7755784988403,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,1000,000,KILOGRAMO,12,1,0,000, , , , ,1000,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,04,HUACCANA,01449,08,08,1,2,030633004,1.4316234588623,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,1500,000,KILOGRAMO,12,1,0,000, , , , ,1500,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,04,HUACCANA,01449,10,10,1,2,030633004,2.06092739105225,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,2500,000,KILOGRAMO,12,1,0,000, , , , ,2500,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,04,HUACCANA,01449,14,14,1,2,030633004,6.63312339782715,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,1000,000,KILOGRAMO,12,1,0,000, , , , ,1000,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,04,HUACCANA,01449,14,14,1,2,030633004,6.63312339782715,1,1,1,2,ARVEJA GRANO VERDE,2401,RASTROJO DE ARVEJA,4132,20,000,KILOGRAMO,12,1,0,000, , , , ,20,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,04,HUACCANA,01449,15,15,1,2,030633004,.329014748334885,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,2000,000,KILOGRAMO,12,1,0,000, , , , ,2000,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,04,HUACCANA,01449,19,19,1,2,030633004,.102419227361679,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,5,000,CARGA,09,30,0,000, , , , ,5,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,04,HUACCANA,01449,20,20,1,2,030633004,.0101742427796125,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,6,000,CARGA,09,25,0,000, , , , ,6,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,04,HUACCANA,01449,21,21,1,2,030633004,.00852089747786522,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,2,000,CARGA,09,25,0,000, , , , ,2,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,05,OCOBAMBA,01456,01,01,1,2,030631003,.776429235935211,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,30,000,CARGA,09,23,0,000, , , , ,30,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,05,OCOBAMBA,01456,04,04,1,2,030631003,79.0478820800781,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,40,000,CARGA,09,23,0,000, , , , ,40,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,05,OCOBAMBA,01456,06,06,1,2,030631003,12.1919107437134,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,22,000,CARGA,09,23,0,000, , , , ,22,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,05,OCOBAMBA,01457,01,01,1,2,030631003,2.53563070297241,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,30,000,CARGA,09,25,0,000, , , , ,30,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,05,OCOBAMBA,01458,04,04,1,2,030631003,17.7332935333252,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,12,000,CARGA,09,50,0,000, , , , ,12,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,05,OCOBAMBA,01458,05,05,1,2,030631003,10.4307241439819,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,CARGA,09,23,0,000, , , , ,10,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,05,OCOBAMBA,01459,01,01,1,2,030631003,66.0563125610352,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,30,000,CARGA,09,30,0,000, , , , ,0,000,30,000, 
2023,03,APURIMAC,06,CHINCHEROS,05,OCOBAMBA,01459,05,05,1,2,030631003,45.7198791503906,1,1,0,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,80,000,CARGA,09,30,0,000, , , , ,0,000,80,000, 
2023,03,APURIMAC,06,CHINCHEROS,05,OCOBAMBA,01463,03,03,1,2,030642002,.0554018132388592,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,MANTADA,15,5,0,000, , , , ,10,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,05,OCOBAMBA,01466,01,01,1,2,030671003,71.0550918579102,1,1,0,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,15,000,CARGA,09,20,0,000, , , , ,0,000,15,000, 
2023,03,APURIMAC,06,CHINCHEROS,05,OCOBAMBA,01466,02,02,1,2,030671003,188.957550048828,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,20,000,CARGA,09,35,0,000, , , , ,20,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,06,ONGOY,01467,01,01,1,2,030631003,57.3145751953125,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,20,000,CARGA,09,25,0,000, , , , ,20,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,06,ONGOY,01467,02,02,1,2,030631003,30.5432434082031,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,30,000,CARGA,09,25,0,000, , , , ,30,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,06,ONGOY,01467,03,03,1,2,030631003,323.936309814453,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,15,000,CARGA,09,25,15,000,5,00,75,.2,0,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,07,URANMARCA,01472,06,06,1,2,030631003,24.3380432128906,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,200,000,MANTADA,15,10,0,000, , , , ,200,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,07,URANMARCA,01476,02,02,1,2,030633003,104.016891479492,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,15,000,CARGA,09,15,0,000, , , , ,15,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,07,URANMARCA,01479,06,06,1,2,030673004,.029826732352376,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,3,000,CARGA,09,25,0,000, , , , ,3,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,07,URANMARCA,01479,07,07,1,2,030673004,.028812637552619,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,10,000,CARGA,09,24,0,000, , , , ,10,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,10,EL PORVENIR,01483,02,02,1,2,030633003,240.448120117188,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,40,000,MANTADA,15,10,0,000, , , , ,30,000,10,000, 
2023,03,APURIMAC,06,CHINCHEROS,10,EL PORVENIR,01483,03,03,1,2,030633003,26.9726543426514,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,MANTADA,15,10,0,000, , , , ,10,000,0,000, 
2023,03,APURIMAC,06,CHINCHEROS,11,LOS CHANKAS,01487,02,02,1,3,030672002,.173360675573349,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,3,000,CARGA,09,40,0,000, , , , ,3,000,0,000, 
2023,03,APURIMAC,07,GRAU,01,CHUQUIBAMBILLA,01490,01,01,1,2,030734005,3.76279306411743,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,30,000,KILOGRAMO,12,1,0,000, , , , ,30,000,0,000, 
2023,03,APURIMAC,07,GRAU,01,CHUQUIBAMBILLA,01490,04,04,1,2,030734005,.570923089981079,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,4,000,CARGA,09,50,0,000, , , , ,4,000,0,000, 
2023,03,APURIMAC,07,GRAU,01,CHUQUIBAMBILLA,01491,01,01,1,2,030743003,3.53089785575867,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,3,000,CARGA,09,45,0,000, , , , ,3,000,0,000, 
2023,03,APURIMAC,07,GRAU,01,CHUQUIBAMBILLA,01491,03,03,1,2,030743003,1.53287947177887,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,4,000,CARGA,09,45,0,000, , , , ,4,000,0,000, 
2023,03,APURIMAC,07,GRAU,01,CHUQUIBAMBILLA,01491,04,04,1,2,030743003,125.042694091797,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,6,000,CARGA,09,25,0,000, , , , ,6,000,0,000, 
2023,03,APURIMAC,07,GRAU,02,CURPAHUASI,01494,03,03,1,2,030731002,46.3678779602051,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,15,000,CARGA,09,35,0,000, , , , ,15,000,0,000, 
2023,03,APURIMAC,07,GRAU,02,CURPAHUASI,01496,01,01,1,2,030741003,15.9645261764526,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,40,000,CARGA,09,30,0,000, , , , ,40,000,0,000, 
2023,03,APURIMAC,07,GRAU,02,CURPAHUASI,01496,02,02,1,2,030741003,50.8446006774902,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,15,000,CARGA,09,30,0,000, , , , ,0,000,15,000, 
2023,03,APURIMAC,07,GRAU,02,CURPAHUASI,01496,03,03,1,2,030741003,4.35039043426514,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,35,000,CARGA,09,30,0,000, , , , ,35,000,0,000, 
2023,03,APURIMAC,07,GRAU,02,CURPAHUASI,01496,04,04,1,2,030741003,15.9669818878174,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,28,000,CARGA,09,35,0,000, , , , ,28,000,0,000, 
2023,03,APURIMAC,07,GRAU,02,CURPAHUASI,01496,05,05,1,2,030741003,1.83191227912903,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,30,000,CARGA,09,30,0,000, , , , ,30,000,0,000, 
2023,03,APURIMAC,07,GRAU,02,CURPAHUASI,01496,06,06,1,2,030741003,10.9850807189941,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,15,000,CARGA,09,25,0,000, , , , ,15,000,0,000, 
2023,03,APURIMAC,07,GRAU,03,GAMARRA,01500,07,07,1,2,030731004,17.113941192627,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,100,000,KILOGRAMO,12,1,0,000, , , , ,100,000,0,000, 
2023,03,APURIMAC,07,GRAU,03,GAMARRA,01501,02,02,1,2,030732003,37.2662391662598,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,15,000,MANTADA,15,10,0,000, , , , ,15,000,0,000, 
2023,03,APURIMAC,07,GRAU,03,GAMARRA,01501,05,05,1,2,030732003,16.4637260437012,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,300,000,MANTADA,15,10,0,000, , , , ,300,000,0,000, 
2023,03,APURIMAC,07,GRAU,03,GAMARRA,01501,09,09,1,2,030732003,6.59271335601807,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,750,000,MANTADA,15,10,0,000, , , , ,750,000,0,000, 
2023,03,APURIMAC,07,GRAU,03,GAMARRA,01503,01,01,1,2,030732004,2.6712498664856,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,500,000,KILOGRAMO,12,1,0,000, , , , ,500,000,0,000, 
2023,03,APURIMAC,07,GRAU,03,GAMARRA,01503,03,03,1,2,030732004,.0371012464165688,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,600,000,KILOGRAMO,12,1,0,000, , , , ,600,000,0,000, 
2023,03,APURIMAC,07,GRAU,03,GAMARRA,01503,03,03,1,2,030732004,.0371012464165688,1,1,1,2,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,100,000,KILOGRAMO,12,1,0,000, , , , ,100,000,0,000, 
2023,03,APURIMAC,07,GRAU,03,GAMARRA,01503,04,04,1,2,030732004,.0150767378509045,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,200,000,KILOGRAMO,12,1,0,000, , , , ,200,000,0,000, 
2023,03,APURIMAC,07,GRAU,03,GAMARRA,01503,06,06,1,2,030732004,.0366822220385075,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,1000,000,KILOGRAMO,12,1,0,000, , , , ,1000,000,0,000, 
2023,03,APURIMAC,07,GRAU,03,GAMARRA,01504,01,01,1,2,030734003,170.327178955078,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,8,000,MANTADA,15,10,0,000, , , , ,8,000,0,000, 
2023,03,APURIMAC,07,GRAU,06,MICAELA BASTIDAS,01513,01,01,1,2,030742003,14.11696434021,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,5,000,CARGA,09,23,0,000, , , , ,5,000,0,000, 
2023,03,APURIMAC,07,GRAU,06,MICAELA BASTIDAS,01513,02,02,1,2,030742003,78.4984970092773,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,CARGA,09,23,0,000, , , , ,10,000,0,000, 
2023,03,APURIMAC,07,GRAU,06,MICAELA BASTIDAS,01513,04,04,1,2,030742003,119.584136962891,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,5,000,CARGA,09,25,0,000, , , , ,5,000,0,000, 
2023,03,APURIMAC,07,GRAU,07,PATAYPAMPA,01515,02,02,1,2,030741002,188.543930053711,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,6,000,CARGA,09,30,0,000, , , , ,3,000,3,000, 
2023,03,APURIMAC,07,GRAU,07,PATAYPAMPA,01515,04,04,1,2,030741002,76.2076721191406,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,5,000,CARGA,09,28,0,000, , , , ,5,000,0,000, 
2023,03,APURIMAC,07,GRAU,07,PATAYPAMPA,01515,05,05,1,2,030741002,28.2449436187744,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,20,000,CARGA,09,25,0,000, , , , ,20,000,0,000, 
2023,03,APURIMAC,07,GRAU,07,PATAYPAMPA,01515,07,07,1,2,030741002,29.7197856903076,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,6,000,CARGA,09,36,0,000, , , , ,6,000,0,000, 
2023,03,APURIMAC,07,GRAU,07,PATAYPAMPA,01516,01,01,1,2,030744004,36.8178215026855,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,22,000,CARGA,09,20,0,000, , , , ,13,000,9,000, 
2023,03,APURIMAC,07,GRAU,07,PATAYPAMPA,01516,03,03,1,2,030744004,29.2101669311523,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,30,000,CARGA,09,20,0,000, , , , ,20,000,10,000, 
2023,03,APURIMAC,07,GRAU,08,PROGRESO,01518,01,01,1,2,030731003,1.77633142471313,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,30,000,KILOGRAMO,12,1,0,000, , , , ,30,000,0,000, 
2023,03,APURIMAC,07,GRAU,08,PROGRESO,01518,02,02,1,2,030731003,606.805847167969,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,400,000,KILOGRAMO,12,1,0,000, , , , ,400,000,0,000, 
2023,03,APURIMAC,07,GRAU,08,PROGRESO,01518,07,07,1,2,030731003,206.102401733398,1,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,3,000,ARROBA,01,11.5,0,000, , , , ,3,000,0,000, 
2023,03,APURIMAC,07,GRAU,08,PROGRESO,01518,08,08,1,2,030731003,2.92980694770813,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,200,000,KILOGRAMO,12,1,0,000, , , , ,200,000,0,000, 
2023,03,APURIMAC,07,GRAU,08,PROGRESO,01519,01,01,1,2,030734006,.0446592606604099,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,12,000,CARGA,09,23,0,000, , , , ,12,000,0,000, 
2023,03,APURIMAC,07,GRAU,08,PROGRESO,01519,03,03,1,2,030734006,.926479935646057,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,6,000,CARGA,09,36,0,000, , , , ,6,000,0,000, 
2023,03,APURIMAC,07,GRAU,11,TURPAY,01526,01,01,1,2,030733002,7.73335552215576,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,MANTADA,15,8,0,000, , , , ,10,000,0,000, 
2023,03,APURIMAC,07,GRAU,11,TURPAY,01526,02,02,1,2,030733002,6.93150424957275,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,MANTADA,15,10,0,000, , , , ,10,000,0,000, 
2023,03,APURIMAC,07,GRAU,11,TURPAY,01526,03,03,1,2,030733002,.356006443500519,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,7,000,MANTADA,15,10,0,000, , , , ,7,000,0,000, 
2023,03,APURIMAC,07,GRAU,13,VIRUNDO,01533,01,01,1,2,030752003,72.4337539672852,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,4,000,CARGA,09,15,0,000, , , , ,4,000,0,000, 
2023,04,AREQUIPA,06,CONDESUYOS,03,CAYARANI,01546,01,01,1,2,040653003,7.0379319190979,1,1,1,1,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,10,000,MONTON,42,20,0,000, , , , ,10,000,0,000, 
2023,04,AREQUIPA,06,CONDESUYOS,03,CAYARANI,01548,03,03,1,2,040652002,20.9457416534424,1,1,1,1,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,3,000,MONTON,42,30,0,000, , , , ,3,000,0,000, 
2023,04,AREQUIPA,08,LA UNION,06,PUYCA,01561,07,07,1,2,040851002,.427621155977249,1,1,0,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,8,000,TERCIO,20,10,0,000, , , , ,0,000,8,000, 
2023,04,AREQUIPA,08,LA UNION,06,PUYCA,01563,02,02,1,2,040834003,34.5140495300293,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,12,000,TERCIO,20,15,0,000, , , , ,12,000,0,000, 
2023,04,AREQUIPA,08,LA UNION,06,PUYCA,01563,04,04,1,2,040834003,91.2691421508789,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,25,000,TERCIO,20,15,0,000, , , , ,25,000,0,000, 
2023,04,AREQUIPA,08,LA UNION,06,PUYCA,01563,05,05,1,2,040834003,70.6673278808594,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,TERCIO,20,10,0,000, , , , ,10,000,0,000, 
2023,04,AREQUIPA,08,LA UNION,06,PUYCA,01566,01,01,1,2,040851003,.529591023921967,1,1,1,1,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,10,000,CARGA,09,15,0,000, , , , ,10,000,0,000, 
2023,04,AREQUIPA,08,LA UNION,06,PUYCA,01569,01,01,1,2,040853002,.088532067835331,1,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,15,000,TERCIO,20,20,0,000, , , , ,15,000,0,000, 
2023,04,AREQUIPA,08,LA UNION,04,HUAYNACOTAS,01570,01,01,1,2,040832003,.00589406350627542,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,300,000,MANTADA,15,4,0,000, , , , ,300,000,0,000, 
2023,04,AREQUIPA,08,LA UNION,04,HUAYNACOTAS,01572,01,01,1,2,040853003,2.54904103279114,1,1,0,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,5,000,MANTADA,15,12,0,000, , , , ,0,000,5,000, 
